,carat,cut,color,clarity,depth,table,price,x,y,z
21131,1.73,Very Good,1,2,62.0,58.0,9292,7.6,1.73,1.73
21132,1.22,Premium,5,4,62.2,55.0,9292,6.91,1.22,1.22
21133,1.51,Fair,6,3,64.1,60.0,9293,7.18,1.51,1.51
21134,1.34,Premium,3,4,60.7,59.0,9293,7.07,1.34,1.34
21135,1.0,Ideal,3,6,61.1,58.0,9294,6.43,1.0,1.0
21136,1.56,Ideal,1,4,62.5,57.0,9295,7.4,1.56,1.56
21137,1.52,Premium,1,3,62.8,62.0,9295,7.29,1.52,1.52
21138,1.52,Good,1,3,64.0,58.0,9295,7.27,1.52,1.52
21139,2.0,Premium,0,5,63.0,58.0,9296,8.04,2.0,2.0
21140,1.31,Premium,3,4,60.3,58.0,9296,7.13,1.31,1.31
21141,1.51,Ideal,1,4,62.3,57.0,9297,7.28,1.51,1.51
21142,1.39,Ideal,2,6,61.2,54.0,9298,7.23,1.39,1.39
21143,1.57,Ideal,2,2,60.7,57.0,9298,7.49,1.57,1.57
21144,1.11,Premium,5,5,59.8,60.0,9299,6.75,1.11,1.11
21145,1.51,Good,4,2,63.4,57.0,9301,7.25,1.51,1.51
21146,1.51,Premium,1,4,61.8,59.0,9301,7.36,1.51,1.51
21147,1.51,Good,1,7,64.0,60.0,9301,7.21,1.51,1.51
21148,1.51,Ideal,4,2,62.6,55.0,9301,7.35,1.51,1.51
21149,1.35,Very Good,3,4,62.8,59.0,9302,7.01,1.35,1.35
21150,1.51,Premium,5,2,63.0,55.0,9302,7.34,1.51,1.51
21151,1.59,Premium,1,4,59.9,60.0,9304,7.57,1.59,1.59
21152,1.18,Premium,3,6,61.6,58.0,9304,6.8,1.18,1.18
21153,1.18,Premium,3,6,62.8,57.0,9304,6.77,1.18,1.18
21154,1.5,Very Good,0,6,62.2,57.0,9306,7.25,1.5,1.5
21155,1.01,Ideal,5,6,60.0,55.0,9310,6.56,1.01,1.01
21156,1.65,Premium,2,5,60.9,62.0,9314,7.58,1.65,1.65
21157,1.76,Fair,0,5,56.9,66.0,9314,8.09,1.76,1.76
21158,1.54,Premium,1,3,60.1,58.0,9314,7.53,1.54,1.54
21159,1.53,Ideal,1,3,62.3,56.0,9315,7.37,1.53,1.53
21160,1.14,Ideal,4,6,62.7,55.0,9316,6.7,1.14,1.14
21161,1.2,Ideal,6,3,61.1,56.0,9317,6.86,1.2,1.2
21162,1.23,Premium,4,5,61.3,60.0,9319,6.9,1.23,1.23
21163,1.53,Premium,0,7,61.6,58.0,9322,7.4,1.53,1.53
21164,1.21,Ideal,3,5,62.7,54.0,9323,6.8,1.21,1.21
21165,1.0,Very Good,5,6,61.7,55.0,9324,6.38,1.0,1.0
21166,1.5,Good,2,3,57.9,62.0,9324,7.55,1.5,1.5
21167,1.17,Ideal,3,5,61.7,57.0,9326,6.71,1.17,1.17
21168,1.51,Premium,1,6,62.1,58.0,9328,7.29,1.51,1.51
21169,1.7,Premium,1,2,62.9,59.0,9330,7.57,1.7,1.7
21170,1.7,Premium,1,4,61.3,59.0,9330,7.69,1.7,1.7
21171,1.7,Premium,4,2,58.5,60.0,9330,7.87,1.7,1.7
21172,1.2,Very Good,4,4,62.9,57.0,9331,6.78,1.2,1.2
21173,1.31,Ideal,4,3,61.6,55.0,9331,7.04,1.31,1.31
21174,1.53,Very Good,2,3,60.4,60.0,9332,7.39,1.53,1.53
21175,1.51,Very Good,2,6,63.1,56.0,9332,7.33,1.51,1.51
21176,1.13,Ideal,3,6,62.3,57.0,9333,6.62,1.13,1.13
21177,1.24,Ideal,4,5,62.2,55.0,9333,6.89,1.24,1.24
21178,1.24,Premium,4,5,61.5,57.0,9333,6.97,1.24,1.24
21179,1.23,Premium,4,4,61.2,58.0,9333,6.93,1.23,1.23
21180,1.51,Ideal,0,6,61.4,59.0,9334,7.34,1.51,1.51
21181,1.28,Premium,3,5,60.9,58.0,9335,7.01,1.28,1.28
21182,1.58,Ideal,1,3,61.7,56.0,9335,7.55,1.58,1.58
21183,1.21,Ideal,4,5,59.7,57.0,9335,6.94,1.21,1.21
21184,1.76,Very Good,2,3,63.0,63.0,9336,7.65,1.76,1.76
21185,1.51,Ideal,2,3,61.8,55.0,9336,7.38,1.51,1.51
21186,1.5,Good,2,3,60.8,60.0,9336,7.28,1.5,1.5
21187,1.2,Very Good,3,6,62.1,58.0,9337,6.74,1.2,1.2
21188,1.22,Ideal,3,5,62.0,56.0,9339,6.83,1.22,1.22
21189,1.61,Ideal,2,3,62.3,56.0,9341,7.51,1.61,1.61
21190,1.61,Premium,1,4,58.4,59.0,9341,7.73,1.61,1.61
21191,1.61,Premium,2,3,61.4,58.0,9341,7.59,1.61,1.61
21192,1.5,Very Good,1,4,59.4,61.0,9342,7.41,1.5,1.5
21193,1.28,Ideal,3,5,61.7,55.0,9342,6.97,1.28,1.28
21194,1.51,Good,5,2,63.1,58.0,9343,7.28,1.51,1.51
21195,1.51,Very Good,1,5,63.0,59.0,9343,7.28,1.51,1.51
21196,1.51,Very Good,5,2,61.1,60.0,9343,7.27,1.51,1.51
21197,1.51,Very Good,5,2,63.1,61.0,9343,7.25,1.51,1.51
21198,1.52,Very Good,6,2,60.9,59.0,9343,7.35,1.52,1.52
21199,1.1,Ideal,4,6,61.2,56.0,9343,6.71,1.1,1.1
21200,1.51,Ideal,1,3,62.6,55.0,9344,7.37,1.51,1.51
21201,1.94,Very Good,1,2,63.1,59.0,9344,8.01,1.94,1.94
21202,1.51,Premium,1,3,61.7,60.0,9344,7.31,1.51,1.51
21203,1.57,Ideal,0,6,61.4,57.0,9346,7.45,1.57,1.57
21204,1.23,Very Good,4,5,60.6,58.0,9346,6.88,1.23,1.23
21205,1.09,Ideal,5,4,60.7,57.0,9346,6.66,1.09,1.09
21206,1.5,Ideal,4,3,62.7,56.0,9347,7.25,1.5,1.5
21207,1.16,Ideal,4,5,61.9,54.0,9348,6.75,1.16,1.16
21208,1.51,Ideal,1,4,61.6,57.0,9352,7.34,1.51,1.51
21209,1.52,Ideal,1,4,62.4,55.0,9352,7.35,1.52,1.52
21210,1.5,Very Good,1,4,60.5,60.0,9354,7.31,1.5,1.5
21211,1.0,Ideal,4,6,61.9,57.0,9354,6.47,1.0,1.0
21212,1.29,Premium,3,5,62.4,58.0,9354,6.89,1.29,1.29
21213,1.62,Very Good,5,2,60.8,59.0,9355,7.57,1.62,1.62
21214,1.21,Very Good,3,6,62.9,59.0,9358,6.68,1.21,1.21
21215,1.52,Ideal,1,3,61.4,57.0,9358,7.4,1.52,1.52
21216,1.54,Ideal,3,2,61.7,56.0,9359,7.41,1.54,1.54
21217,1.07,Ideal,3,8,61.5,57.0,9361,6.54,1.07,1.07
21218,1.23,Premium,5,4,58.9,59.0,9361,7.05,1.23,1.23
21219,1.24,Ideal,3,6,61.2,56.0,9362,6.88,1.24,1.24
21220,1.18,Premium,3,6,59.7,58.0,9366,6.9,1.18,1.18
21221,1.22,Ideal,2,6,61.7,56.0,9366,6.83,1.22,1.22
21222,1.52,Good,3,3,64.4,59.0,9368,7.18,1.52,1.52
21223,1.21,Premium,3,6,59.6,60.0,9370,6.89,1.21,1.21
21224,1.2,Premium,4,5,61.6,61.0,9370,6.86,1.2,1.2
21225,1.27,Premium,3,5,61.1,60.0,9371,6.99,1.27,1.27
21226,1.28,Ideal,3,5,62.7,53.0,9372,6.94,1.28,1.28
21227,1.2,Ideal,3,6,62.2,56.0,9373,6.76,1.2,1.2
21228,1.5,Premium,4,2,61.4,60.0,9374,7.34,1.5,1.5
21229,1.23,Ideal,4,4,61.7,57.0,9376,6.9,1.23,1.23
21230,1.6,Ideal,1,3,62.0,55.0,9376,7.53,1.6,1.6
21231,1.25,Very Good,4,4,62.5,59.0,9377,6.81,1.25,1.25
21232,1.11,Premium,4,6,59.2,59.0,9377,6.79,1.11,1.11
21233,1.15,Ideal,3,7,60.6,56.0,9377,6.83,1.15,1.15
21234,1.7,Good,0,4,62.4,61.0,9380,7.47,1.7,1.7
21235,1.54,Premium,0,7,62.4,59.0,9383,7.38,1.54,1.54
21236,1.19,Ideal,3,6,60.8,55.0,9383,6.91,1.19,1.19
21237,1.5,Very Good,3,2,63.1,57.0,9384,7.29,1.5,1.5
21238,1.71,Premium,1,4,62.4,61.0,9384,7.67,1.71,1.71
21239,1.53,Premium,0,7,61.6,59.0,9384,7.35,1.53,1.53
21240,1.59,Premium,2,2,62.6,59.0,9385,7.42,1.59,1.59
21241,1.51,Fair,2,3,65.4,59.0,9386,7.17,1.51,1.51
21242,1.52,Very Good,6,2,60.6,62.0,9389,7.37,1.52,1.52
21243,1.53,Very Good,2,2,61.2,55.9,9391,7.43,1.53,1.53
21244,1.54,Ideal,2,3,61.1,56.0,9391,7.47,1.54,1.54
21245,1.51,Ideal,3,2,62.3,56.0,9391,7.31,1.51,1.51
21246,1.5,Good,2,3,61.0,59.0,9394,7.31,1.5,1.5
21247,1.21,Ideal,4,4,61.3,56.0,9397,6.86,1.21,1.21
21248,1.26,Ideal,3,4,60.8,55.0,9399,7.02,1.26,1.26
21249,1.8,Ideal,2,3,62.2,57.0,9399,7.79,1.8,1.8
21250,1.34,Ideal,3,4,61.9,56.0,9401,7.1,1.34,1.34
21251,1.19,Ideal,3,6,60.9,53.0,9403,6.88,1.19,1.19
21252,1.56,Ideal,0,5,61.9,55.0,9404,7.44,1.56,1.56
21253,1.52,Ideal,5,2,60.1,57.0,9405,7.49,1.52,1.52
21254,1.24,Good,3,5,60.2,63.0,9405,6.96,1.24,1.24
21255,1.2,Ideal,3,6,62.2,55.0,9407,6.77,1.2,1.2
21256,1.6,Ideal,1,3,62.4,53.5,9407,7.45,1.6,1.6
21257,1.57,Very Good,2,4,63.4,56.0,9407,7.46,1.57,1.57
21258,1.32,Ideal,3,4,61.1,57.0,9408,7.07,1.32,1.32
21259,1.5,Ideal,1,4,62.6,55.0,9408,7.39,1.5,1.5
21260,1.5,Premium,4,2,60.8,59.0,9408,7.36,1.5,1.5
21261,1.24,Premium,4,4,62.2,58.0,9411,6.89,1.24,1.24
21262,1.01,Premium,4,7,62.8,58.0,9412,6.39,1.01,1.01
21263,1.03,Ideal,4,6,62.0,56.0,9413,6.48,1.03,1.03
21264,1.7,Ideal,0,4,62.5,57.0,9414,7.6,1.7,1.7
21265,1.51,Very Good,1,6,61.9,56.0,9416,7.35,1.51,1.51
21266,1.57,Ideal,2,3,61.8,55.0,9416,7.47,1.57,1.57
21267,1.51,Very Good,4,3,63.2,57.0,9417,7.34,1.51,1.51
21268,1.21,Premium,4,4,62.2,60.0,9419,6.75,1.21,1.21
21269,1.16,Ideal,3,6,62.2,56.0,9419,6.74,1.16,1.16
21270,1.53,Premium,0,8,61.1,58.0,9424,7.41,1.53,1.53
21271,1.53,Premium,4,2,62.7,60.0,9424,7.28,1.53,1.53
21272,1.2,Ideal,6,4,61.4,55.0,9424,6.78,1.2,1.2
21273,1.65,Ideal,3,4,62.2,55.0,9425,7.6,1.65,1.65
21274,1.7,Ideal,2,3,62.2,53.0,9425,7.67,1.7,1.7
21275,1.55,Very Good,3,3,59.8,59.0,9428,7.45,1.55,1.55
21276,1.77,Premium,0,4,59.6,58.0,9428,7.94,1.77,1.77
21277,1.27,Ideal,3,5,59.6,57.0,9431,7.09,1.27,1.27
21278,1.16,Ideal,4,4,61.3,57.0,9432,6.76,1.16,1.16
21279,1.16,Ideal,4,4,61.4,56.0,9432,6.83,1.16,1.16
21280,1.06,Very Good,4,8,60.6,56.0,9433,6.62,1.06,1.06
21281,2.03,Premium,0,2,60.4,59.0,9435,8.15,2.03,2.03
21282,2.0,Very Good,1,2,63.1,56.0,9435,7.98,2.0,2.0
21283,1.61,Ideal,1,3,62.7,55.0,9439,7.48,1.61,1.61
21284,1.12,Premium,3,8,61.2,58.0,9440,6.67,1.12,1.12
21285,1.2,Premium,4,4,60.2,60.0,9442,6.91,1.2,1.2
21286,1.51,Ideal,1,4,60.6,56.0,9442,7.44,1.51,1.51
21287,1.57,Very Good,1,4,60.2,58.0,9443,7.51,1.57,1.57
21288,1.7,Ideal,2,2,61.2,56.0,9444,7.71,1.7,1.7
21289,1.6,Ideal,2,2,62.1,56.0,9444,7.51,1.6,1.6
21290,1.42,Premium,5,3,61.1,62.0,9447,7.2,1.42,1.42
21291,1.13,Ideal,6,5,61.4,55.0,9448,6.72,1.13,1.13
21292,1.52,Ideal,2,3,61.3,57.0,9448,7.38,1.52,1.52
21293,1.21,Premium,4,5,60.1,58.0,9448,6.98,1.21,1.21
21294,1.21,Ideal,5,4,60.3,60.0,9449,6.92,1.21,1.21
21295,1.5,Premium,5,2,61.0,58.0,9450,7.35,1.5,1.5
21296,1.5,Premium,5,2,60.1,60.0,9450,7.42,1.5,1.5
21297,1.5,Very Good,5,2,63.5,59.0,9450,7.28,1.5,1.5
21298,1.43,Very Good,6,3,63.5,56.0,9450,7.24,1.43,1.43
21299,1.01,Very Good,6,6,63.6,59.0,9451,6.25,1.01,1.01
21300,1.01,Good,4,8,62.7,59.0,9451,6.3,1.01,1.01
21301,1.51,Fair,2,4,65.0,64.0,9452,7.1,1.51,1.51
21302,1.54,Ideal,2,2,60.9,56.4,9452,7.43,1.54,1.54
21303,1.15,Ideal,3,6,61.8,56.0,9457,6.72,1.15,1.15
21304,1.58,Ideal,1,3,62.3,55.0,9457,7.42,1.58,1.58
21305,1.57,Ideal,1,3,62.4,53.6,9460,7.42,1.57,1.57
21306,1.12,Ideal,4,6,61.4,57.0,9461,6.66,1.12,1.12
21307,1.35,Ideal,2,4,60.8,56.0,9462,7.13,1.35,1.35
21308,1.01,Ideal,4,6,63.0,57.0,9463,6.36,1.01,1.01
21309,1.51,Very Good,2,3,58.5,59.0,9464,7.48,1.51,1.51
21310,1.04,Ideal,3,6,61.7,56.0,9465,6.5,1.04,1.04
21311,1.04,Ideal,3,6,61.5,57.0,9465,6.51,1.04,1.04
21312,1.52,Ideal,1,4,62.1,59.0,9465,7.3,1.52,1.52
21313,1.51,Very Good,1,5,61.8,63.0,9467,7.28,1.51,1.51
21314,1.51,Premium,1,5,62.3,60.0,9467,7.28,1.51,1.51
21315,1.61,Good,3,4,63.8,58.0,9467,7.43,1.61,1.61
21316,1.53,Ideal,3,2,62.3,56.0,9468,7.39,1.53,1.53
21317,1.5,Premium,1,4,61.1,60.0,9471,7.33,1.5,1.5
21318,1.51,Ideal,1,4,59.9,56.0,9471,7.49,1.51,1.51
21319,1.51,Good,1,7,64.0,60.0,9471,7.26,1.51,1.51
21320,1.23,Premium,4,5,60.8,58.0,9471,6.94,1.23,1.23
21321,1.51,Very Good,4,2,63.4,57.0,9471,7.29,1.51,1.51
21322,1.51,Ideal,4,2,62.6,55.0,9471,7.39,1.51,1.51
21323,1.35,Premium,3,4,62.8,59.0,9471,7.04,1.35,1.35
21324,1.51,Ideal,1,4,62.9,53.0,9471,7.37,1.51,1.51
21325,1.51,Premium,1,4,60.9,60.0,9471,7.46,1.51,1.51
21326,1.51,Premium,4,2,59.9,58.0,9471,7.53,1.51,1.51
21327,1.01,Very Good,4,7,62.8,59.0,9474,6.37,1.01,1.01
21328,1.51,Very Good,5,3,61.8,57.0,9474,7.36,1.51,1.51
21329,1.51,Very Good,5,3,62.9,62.0,9474,7.21,1.51,1.51
21330,1.59,Premium,1,4,59.9,60.0,9474,7.61,1.59,1.59
21331,2.0,Very Good,3,2,63.5,57.0,9475,7.91,2.0,2.0
21332,1.22,Very Good,5,4,60.8,59.0,9475,6.87,1.22,1.22
21333,1.2,Premium,3,6,59.7,60.0,9475,7.0,1.2,1.2
21334,1.53,Premium,3,3,58.4,59.0,9476,7.62,1.53,1.53
21335,1.24,Ideal,4,4,62.0,57.0,9478,6.83,1.24,1.24
21336,1.57,Premium,1,4,62.2,59.0,9478,7.44,1.57,1.57
21337,1.5,Premium,1,4,62.3,60.0,9479,7.25,1.5,1.5
21338,1.01,Ideal,5,6,60.0,55.0,9479,6.6,1.01,1.01
21339,2.04,Very Good,0,2,63.4,55.0,9482,8.07,2.04,2.04
21340,1.52,Ideal,1,5,61.4,57.0,9483,7.42,1.52,1.52
21341,1.01,Ideal,5,6,62.0,56.0,9483,6.43,1.01,1.01
21342,1.05,Ideal,4,6,61.6,56.0,9483,6.55,1.05,1.05
21343,1.21,Very Good,3,6,60.4,56.0,9484,6.88,1.21,1.21
21344,1.1,Premium,4,4,60.5,57.0,9486,6.7,1.1,1.1
21345,1.0,Very Good,6,6,61.3,58.0,9487,6.37,1.0,1.0
21346,1.27,Ideal,3,4,61.9,57.0,9489,6.9,1.27,1.27
21347,1.23,Premium,4,5,61.3,60.0,9489,6.94,1.23,1.23
21348,1.0,Very Good,4,7,61.7,57.0,9492,6.39,1.0,1.0
21349,1.73,Premium,4,2,62.4,60.0,9494,7.6,1.73,1.73
21350,1.56,Very Good,1,3,61.3,57.0,9494,7.48,1.56,1.56
21351,1.59,Ideal,0,5,61.3,57.0,9494,7.5,1.59,1.59
21352,1.73,Premium,4,2,61.5,60.0,9494,7.75,1.73,1.73
21353,1.22,Very Good,5,4,59.5,60.0,9495,6.91,1.22,1.22
21354,1.02,Very Good,5,7,62.6,56.0,9498,6.35,1.02,1.02
21355,1.51,Premium,1,6,62.1,58.0,9498,7.32,1.51,1.51
21356,1.28,Ideal,3,5,62.0,57.0,9498,6.97,1.28,1.28
21357,1.02,Ideal,6,4,61.5,56.0,9502,6.46,1.02,1.02
21358,1.01,Ideal,5,5,61.5,56.0,9503,6.45,1.01,1.01
21359,1.63,Very Good,2,2,58.2,62.0,9504,7.77,1.63,1.63
21360,1.28,Premium,3,5,60.9,58.0,9505,7.09,1.28,1.28
21361,0.33,Ideal,5,5,60.0,57.0,625,4.47,0.33,0.33
21362,0.33,Good,6,4,63.5,56.0,625,4.36,0.33,0.33
21363,0.33,Good,6,4,63.6,56.0,625,4.38,0.33,0.33
21364,0.3,Very Good,2,7,62.3,56.0,626,4.26,0.3,0.3
21365,0.3,Ideal,2,4,61.4,56.0,626,4.33,0.3,0.3
21366,0.42,Ideal,4,2,61.7,54.0,626,4.85,0.42,0.42
21367,0.38,Ideal,1,3,61.6,57.0,626,4.62,0.38,0.38
21368,0.36,Ideal,6,3,62.2,53.0,626,4.57,0.36,0.36
21369,0.36,Ideal,6,3,62.0,54.0,626,4.58,0.36,0.36
21370,0.42,Premium,1,3,62.6,58.0,626,4.76,0.42,0.42
21371,0.34,Ideal,6,3,62.0,56.0,626,4.47,0.34,0.34
21372,0.34,Ideal,6,3,61.2,57.0,626,4.48,0.34,0.34
21373,0.34,Very Good,6,3,62.0,59.0,626,4.42,0.34,0.34
21374,0.34,Premium,6,3,62.7,59.0,626,4.42,0.34,0.34
21375,0.34,Very Good,6,3,59.8,61.0,626,4.5,0.34,0.34
21376,0.34,Very Good,6,3,60.2,60.0,626,4.5,0.34,0.34
21377,0.31,Ideal,6,4,62.1,54.0,626,4.36,0.31,0.31
21378,0.31,Ideal,5,5,60.2,56.0,626,4.39,0.31,0.31
21379,0.34,Very Good,6,3,59.6,61.0,626,4.5,0.34,0.34
21380,0.34,Ideal,6,3,60.4,57.0,626,4.51,0.34,0.34
21381,0.34,Very Good,6,3,62.8,58.0,626,4.44,0.34,0.34
21382,0.34,Ideal,6,3,60.1,57.0,626,4.52,0.34,0.34
21383,0.34,Very Good,6,3,62.8,55.0,626,4.45,0.34,0.34
21384,0.34,Ideal,6,3,61.5,53.0,626,4.51,0.34,0.34
21385,0.34,Premium,6,3,61.2,58.0,626,4.47,0.34,0.34
21386,0.42,Very Good,1,3,61.2,60.0,626,4.78,0.42,0.42
21387,0.34,Very Good,1,7,61.9,58.0,626,4.43,0.34,0.34
21388,0.34,Ideal,6,3,62.3,57.0,626,4.44,0.34,0.34
21389,0.34,Very Good,6,3,59.6,59.0,626,4.55,0.34,0.34
21390,0.34,Ideal,6,3,62.7,56.0,626,4.45,0.34,0.34
21391,1.04,Premium,4,6,61.6,59.0,9505,6.53,1.04,1.04
21392,1.11,Ideal,3,6,61.6,57.0,9507,6.7,1.11,1.11
21393,1.73,Very Good,0,4,60.9,59.0,9510,7.72,1.73,1.73
21394,1.51,Premium,2,3,62.0,58.0,9511,7.38,1.51,1.51
21395,1.51,Very Good,1,5,63.1,53.0,9513,7.34,1.51,1.51
21396,1.24,Premium,4,4,62.4,60.0,9513,6.83,1.24,1.24
21397,1.51,Very Good,5,2,63.4,59.0,9513,7.26,1.51,1.51
21398,1.51,Very Good,5,2,63.1,58.0,9513,7.31,1.51,1.51
21399,1.51,Premium,5,2,61.1,60.0,9513,7.37,1.51,1.51
21400,1.51,Ideal,5,2,62.9,57.0,9513,7.29,1.51,1.51
21401,1.51,Premium,1,5,63.0,59.0,9513,7.3,1.51,1.51
21402,1.5,Very Good,3,3,62.2,58.0,9515,7.21,1.5,1.5
21403,1.14,Ideal,5,4,62.4,55.0,9516,6.71,1.14,1.14
21404,1.57,Ideal,0,6,61.4,57.0,9516,7.5,1.57,1.57
21405,1.18,Premium,3,4,61.5,58.0,9516,6.87,1.18,1.18
21406,1.5,Very Good,1,5,62.7,59.0,9519,7.19,1.5,1.5
21407,1.39,Ideal,6,3,61.9,52.0,9519,7.24,1.39,1.39
21408,1.02,Ideal,4,6,61.1,56.3,9521,6.48,1.02,1.02
21409,1.61,Ideal,3,4,62.2,56.0,9521,7.57,1.61,1.61
21410,1.5,Very Good,2,3,61.6,57.0,9523,7.26,1.5,1.5
21411,1.19,Ideal,3,6,60.8,59.0,9524,6.84,1.19,1.19
21412,1.13,Premium,3,8,61.2,59.0,9525,6.71,1.13,1.13
21413,1.23,Ideal,3,6,61.0,55.0,9525,6.93,1.23,1.23
21414,1.62,Premium,5,2,61.8,59.0,9526,7.55,1.62,1.62
21415,1.16,Ideal,3,7,62.0,57.0,9526,6.72,1.16,1.16
21416,1.62,Premium,5,2,60.8,59.0,9526,7.62,1.62,1.62
21417,1.62,Good,1,5,59.6,65.0,9526,7.69,1.62,1.62
21418,1.75,Premium,2,4,61.5,58.0,9526,7.75,1.75,1.75
21419,1.52,Premium,2,3,62.1,59.0,9527,7.29,1.52,1.52
21420,1.52,Premium,2,3,61.0,58.0,9527,7.39,1.52,1.52
21421,1.2,Very Good,5,4,60.6,56.0,9529,6.85,1.2,1.2
21422,1.55,Ideal,3,2,60.7,55.0,9530,7.54,1.55,1.55
21423,1.52,Ideal,3,3,60.7,57.0,9530,7.38,1.52,1.52
21424,1.54,Ideal,3,2,61.7,56.0,9530,7.44,1.54,1.54
21425,1.07,Ideal,3,8,61.5,57.0,9532,6.59,1.07,1.07
21426,1.5,Very Good,1,4,63.3,55.0,9533,7.3,1.5,1.5
21427,1.5,Ideal,1,5,62.8,57.0,9533,7.24,1.5,1.5
21428,1.5,Ideal,1,5,60.5,56.0,9533,7.38,1.5,1.5
21429,1.52,Ideal,4,2,62.5,57.0,9533,7.36,1.52,1.52
21430,1.18,Premium,3,6,59.7,58.0,9537,6.94,1.18,1.18
21431,1.13,Very Good,4,6,59.6,59.0,9539,6.82,1.13,1.13
21432,1.51,Good,5,3,65.5,56.0,9539,7.12,1.51,1.51
21433,1.76,Ideal,1,2,61.2,55.0,9540,7.76,1.76,1.76
21434,1.9,Very Good,0,3,59.2,58.0,9540,8.1,1.9,1.9
21435,1.3,Ideal,3,4,62.3,55.0,9540,7.0,1.3,1.3
21436,1.52,Ideal,0,6,62.6,58.0,9541,7.32,1.52,1.52
21437,1.21,Premium,5,5,60.8,59.0,9541,6.86,1.21,1.21
21438,1.21,Premium,3,6,59.6,60.0,9541,6.91,1.21,1.21
21439,1.21,Premium,3,6,58.5,58.0,9541,7.06,1.21,1.21
21440,1.42,Good,4,4,63.7,57.0,9542,7.08,1.42,1.42
21441,1.08,Ideal,6,5,61.1,56.0,9545,6.59,1.08,1.08
21442,1.23,Ideal,4,4,61.7,57.0,9547,6.94,1.23,1.23
21443,1.06,Ideal,4,6,61.3,57.0,9547,6.56,1.06,1.06
21444,1.27,Ideal,4,4,61.0,59.0,9547,6.96,1.27,1.27
21445,1.6,Ideal,2,3,62.7,56.0,9548,7.51,1.6,1.6
21446,1.5,Very Good,5,2,62.1,59.0,9548,7.26,1.5,1.5
21447,1.28,Ideal,6,3,61.5,55.0,9548,7.01,1.28,1.28
21448,1.11,Premium,4,6,59.2,59.0,9548,6.82,1.11,1.11
21449,2.0,Fair,2,2,68.7,55.0,9549,7.9,2.0,2.0
21450,1.02,Premium,4,7,62.6,59.0,9550,6.41,1.02,1.02
21451,1.72,Premium,2,3,62.2,59.0,9551,7.62,1.72,1.72
21452,1.72,Premium,2,3,62.0,57.0,9551,7.67,1.72,1.72
21453,1.49,Very Good,2,4,62.7,60.0,9552,7.24,1.49,1.49
21454,1.52,Very Good,4,2,62.1,58.0,9552,7.26,1.52,1.52
21455,1.04,Ideal,5,6,62.0,58.0,9552,6.54,1.04,1.04
21456,1.05,Ideal,3,6,61.4,56.0,9555,6.54,1.05,1.05
21457,1.57,Ideal,1,3,61.7,56.0,9555,7.45,1.57,1.57
21458,1.51,Fair,6,2,64.7,57.0,9555,7.17,1.51,1.51
21459,1.53,Premium,0,7,61.6,59.0,9555,7.39,1.53,1.53
21460,1.63,Good,1,3,63.7,58.0,9556,7.4,1.63,1.63
21461,1.63,Very Good,3,2,62.5,57.0,9556,7.54,1.63,1.63
21462,1.55,Very Good,5,2,59.5,56.0,9557,7.56,1.55,1.55
21463,1.52,Premium,1,5,61.1,58.0,9557,7.44,1.52,1.52
21464,1.52,Premium,6,2,60.6,62.0,9561,7.42,1.52,1.52
21465,1.54,Ideal,2,3,61.1,56.0,9562,7.45,1.54,1.54
21466,1.53,Ideal,2,2,61.2,56.0,9562,7.46,1.53,1.53
21467,1.55,Ideal,6,3,61.7,57.0,9565,7.47,1.55,1.55
21468,1.22,Ideal,4,4,60.7,57.0,9568,6.89,1.22,1.22
21469,1.24,Ideal,4,4,61.6,54.0,9569,6.95,1.24,1.24
21470,1.51,Ideal,2,3,62.4,57.0,9569,7.3,1.51,1.51
21471,1.51,Good,1,5,62.0,56.0,9569,7.23,1.51,1.51
21472,1.2,Ideal,3,7,61.2,56.0,9570,6.89,1.2,1.2
21473,1.32,Ideal,2,6,62.0,54.0,9571,7.05,1.32,1.32
21474,1.53,Premium,3,3,61.7,59.0,9572,7.31,1.53,1.53
21475,1.32,Ideal,2,7,62.1,55.0,9572,6.98,1.32,1.32
21476,1.5,Very Good,2,3,58.8,63.0,9573,7.42,1.5,1.5
21477,1.23,Premium,3,5,59.8,57.0,9574,6.99,1.23,1.23
21478,1.2,Very Good,4,5,58.7,59.0,9574,6.89,1.2,1.2
21479,1.52,Ideal,5,2,60.1,57.0,9576,7.53,1.52,1.52
21480,1.52,Premium,5,2,62.9,59.0,9576,7.31,1.52,1.52
21481,1.52,Very Good,1,5,62.2,63.0,9576,7.26,1.52,1.52
21482,1.5,Premium,2,3,59.2,62.0,9576,7.55,1.5,1.5
21483,1.32,Ideal,3,4,61.1,57.0,9580,7.13,1.32,1.32
21484,1.35,Premium,3,4,61.1,58.0,9580,7.16,1.35,1.35
21485,1.76,Premium,5,2,62.1,58.0,9580,7.7,1.76,1.76
21486,1.22,Ideal,4,5,62.6,55.0,9581,6.82,1.22,1.22
21487,1.22,Ideal,4,5,61.5,56.0,9581,6.84,1.22,1.22
21488,1.22,Premium,6,4,62.0,60.0,9581,6.74,1.22,1.22
21489,1.51,Good,1,5,63.6,57.0,9581,7.14,1.51,1.51
21490,1.7,Very Good,0,4,62.9,58.0,9586,7.55,1.7,1.7
21491,1.5,Ideal,1,4,62.6,57.0,9586,7.26,1.5,1.5
21492,1.25,Ideal,4,5,62.0,55.0,9586,6.91,1.25,1.25
